IDU,row_spacing,plant_spacing,rmse,match_rate,density_ratio,points_expected,points_found,unmatched_grid_pct,vines_missing_pct,vines_missing_pct_presence
263570000E0213,2.1,1.4,0.533,0.594,2.28,5120,1574,69.26,48.22,56.17
83148000AK0050,2.45,1.85,0.539,0.507,5.8,1264,107,91.53,83.31,82.75
13087000AM0098,2.35,2.15,0.577,0.425,2.19,1615,401,75.17,41.55,54.3
84127000AN0008,2.1,1.4,0.337,0.723,1.29,1787,1134,36.54,12.26,22.78
072450000D0444,2.15,1.0,0.449,0.474,2.12,165,81,50.91,0.0,52.73
26220000AC0046,2.5,1.4,0.519,0.511,5.02,617,92,85.09,70.83,80.06
84069000AI0161,2.5,1.65,0.541,0.38,2.56,6426,1707,73.44,30.13,60.99
841500000H0557,2.0,1.4,0.506,0.586,5.17,1769,239,86.49,76.94,80.67
841500000E0103,2.3,1.2,0.391,0.7,4.55,1729,283,83.63,76.63,78.02
261800000B0463,2.35,1.35,0.51,0.481,3.42,861,193,77.58,53.43,70.73
841360000A0821,2.35,1.1,0.289,0.625,19.54,254,10,96.06,93.7,94.88
070130000C0618,2.1,1.95,0.582,0.417,2.52,237,70,70.46,29.11,60.34
841300000B0934,2.3,1.2,0.486,0.465,3.03,1349,355,73.68,43.44,67.01
831000000A0127,2.2,1.95,0.552,0.344,3.64,2073,405,80.46,43.22,72.5
26317000AL0209,2.35,1.4,0.51,0.507,2.66,509,143,71.91,44.6,62.48
26345000AW0083,2.1,1.4,0.48,0.446,7.32,2129,219,89.71,76.94,86.33
841260000F0254,2.1,1.4,0.412,0.816,4.29,2340,391,83.29,79.53,76.71
13082000BH0105,2.05,2.05,0.589,0.447,1.51,535,226,57.76,5.42,33.83
83086000AM0189,2.55,2.15,0.624,0.371,2.76,91,23,74.73,31.87,63.74
841000000A0093,2.2,1.25,0.393,0.734,1.53,295,163,44.75,24.75,34.58
830670000D0108,2.4,1.6,0.401,0.474,1.86,272,130,52.21,0.0,46.32
262750000H0648,2.0,1.4,0.542,0.542,1.39,4720,2523,46.55,1.42,28.24
84003000CR0262,2.45,1.15,0.461,0.485,5.79,903,128,85.83,70.76,82.72
841170000B0157,2.35,1.4,0.387,0.725,2.73,300,87,71.0,60.0,63.33
830470000C1412,2.2,2.05,0.604,0.42,1.43,27087,11171,58.76,1.86,30.08
831100000C0307,2.0,1.7,0.566,0.474,1.42,636,305,52.04,0.0,29.72
830320000C0182,2.35,1.55,0.48,0.409,7.07,212,27,87.26,68.87,85.85
840960000D0550,2.3,1.4,0.406,0.662,2.08,1017,361,64.5,46.41,52.02
84072000CK0010,2.25,1.65,0.555,0.588,1.48,1283,579,54.87,23.23,32.35
840420000E1094,2.4,1.25,0.349,0.788,3.65,179,41,77.09,70.95,72.63
840390000C0452,2.0,1.6,0.547,0.513,1.42,892,447,49.89,2.35,29.71
07279000AR0052,,,,,,,,,,
840890000A0434,2.6,1.35,0.528,0.457,3.56,4302,929,78.41,52.79,71.87
84129000BI0006,2.55,1.65,0.556,0.466,2.08,1845,568,69.21,33.93,51.87
26054000AD0412,2.25,1.4,0.508,0.621,1.85,3898,1566,59.83,35.3,46.02
840870000P0201,2.2,1.65,0.543,0.537,3.8,1849,295,84.05,70.31,73.72
840370000E0528,2.4,1.65,0.417,0.693,2.21,860,307,64.3,48.49,54.65
830570000C0405,2.35,2.15,0.584,0.346,3.58,10192,1530,84.99,56.58,72.05
840160000A1799,1.95,1.65,0.504,0.732,2.83,1834,416,77.32,69.03,64.67
071520000D0008,1.85,1.1,0.441,0.512,1.76,281,144,48.75,0.0,43.06
84102000AB0153,1.4,1.15,0.28,0.549,38.75,2170,28,98.71,97.65,97.42
84026000AA0103,1.95,1.35,0.484,0.49,4.24,2177,391,82.04,63.34,76.44
840890000C0057,2.4,1.35,0.517,0.418,2.06,1486,551,62.92,11.37,51.48
84106000AV0018,2.15,1.35,0.321,0.713,1.25,1727,1242,28.08,0.0,19.75
26377000AH0147,2.45,1.35,0.519,0.484,2.92,2358,606,74.3,46.9,65.78
07264000AZ0067,2.05,1.35,0.44,0.617,4.5,162,29,82.1,70.99,77.78
83101000AC0091,2.05,2.0,0.59,0.422,1.56,3061,1248,59.23,3.36,35.74
07056000AE0464,2.05,1.15,0.36,0.675,1.29,781,535,31.5,0.0,22.66
840400000C0122,2.35,1.65,0.559,0.575,4.07,5908,947,83.97,72.12,75.41
830910000C0105,1.95,1.75,0.572,0.514,1.27,702,365,48.01,0.0,21.37
073120000C0603,2.35,2.0,0.576,0.533,1.58,144,65,54.86,15.28,36.81
26377000AM0240,2.5,1.35,0.356,0.771,1.77,1476,652,55.83,42.68,43.5
840870000I0445,1.9,1.65,0.42,0.758,1.68,976,442,54.71,40.27,40.37
840120000B0007,2.6,1.1,0.47,0.46,5.41,903,149,83.5,64.12,81.51
84082000AM0124,2.45,1.6,0.514,0.446,2.29,174,62,64.37,20.11,56.32
26377000AH0101,2.5,1.35,0.39,0.656,1.47,596,347,41.78,11.24,31.88
830430000H0406,2.0,1.7,0.567,0.488,1.38,1318,653,50.46,0.0,27.69
840390000A0384,2.4,1.65,0.441,0.517,12.41,633,30,95.26,90.84,91.94
073080000A1174,2.05,2.0,0.586,0.431,1.51,2998,1303,56.54,0.0,33.66
84036000BB0064,2.05,1.25,0.518,0.528,1.58,1719,903,47.47,0.58,36.65
13082000BZ0040,2.5,1.35,0.347,0.616,1.37,1848,1156,37.45,0.0,26.95
841360000B0431,2.15,1.3,0.482,0.571,4.23,597,108,81.91,68.34,76.38
830850000C0019,2.5,2.05,0.476,0.671,1.3,3023,1870,38.14,7.81,22.96
840560000A0322,2.55,1.4,0.42,0.655,2.03,708,277,60.88,40.25,50.85
84008000AM0270,2.2,1.65,0.523,0.501,2.71,1856,462,75.11,50.27,63.04
830080000E1102,2.25,1.7,0.46,0.44,16.17,1504,59,96.08,91.09,93.82
13050000BX0103,2.5,1.9,0.506,0.645,5.3,1739,211,87.87,81.2,81.14
072450000A1767,1.9,1.95,0.579,0.46,1.48,1296,580,55.25,2.7,32.48
841090000A0399,2.25,1.65,0.495,0.49,3.47,527,100,81.02,61.29,71.16
261800000C0725,1.75,1.05,0.305,0.439,29.19,759,18,97.63,94.6,96.57
830260000F0347,2.15,2.0,0.54,0.402,11.39,2858,133,95.35,88.42,91.22
84102000AI0238,,,,,,,,,,
841160000D0190,2.25,1.4,0.49,0.67,5.35,2086,278,86.67,80.11,81.3
840370000A0099,2.05,1.65,0.543,0.567,3.54,644,119,81.52,67.39,71.74
831100000B0213,2.45,1.9,0.5,0.417,3.08,780,184,76.41,43.46,67.56
830430000H0147,2.35,1.9,0.588,0.466,1.39,1233,588,52.31,0.0,28.22
83016000AH0184,2.2,2.0,0.444,0.599,1.44,692,412,40.46,0.58,30.49
831410000A0825,2.45,1.95,0.569,0.459,2.29,2501,697,72.13,39.26,56.42
840390000H1233,2.05,1.6,0.572,0.497,1.41,958,480,49.9,0.0,28.91
840160000A0174,2.05,1.65,0.571,0.547,1.73,914,331,63.79,33.81,42.23
830270000C0625,2.2,2.0,0.616,0.527,2.15,1105,329,70.23,43.53,53.48
84149000AB0024,2.15,1.4,0.5,0.542,1.51,5190,2657,48.81,5.63,33.6
830510000A0369,2.45,2.0,0.471,0.311,7.0,532,50,90.6,69.74,85.71
830960000B0171,2.45,2.0,0.576,0.408,3.59,2137,319,85.07,63.45,72.11
841130000C0038,2.15,1.35,0.522,0.541,2.7,870,246,71.72,47.7,62.99
840390000G0128,2.55,1.65,0.566,0.551,2.33,315,87,72.38,49.84,57.14
840960000F0034,2.35,1.2,0.446,0.413,6.79,835,112,86.59,67.54,85.27
841160000A0934,1.7,1.2,0.363,0.5,27.44,1317,33,97.49,94.99,96.36
840840000B0252,2.5,1.35,0.351,0.69,1.97,1384,546,60.55,42.85,49.28
840390000F1288,2.3,1.6,0.493,0.62,4.61,189,31,83.6,73.54,78.31
13082000CI0105,2.1,2.0,0.63,0.429,1.43,407,173,57.49,0.98,30.22
261880000D0711,2.15,1.4,0.52,0.593,4.61,2405,354,85.28,75.18,78.3
07228000AM0003,2.5,1.95,0.594,0.567,3.28,174,34,80.46,65.52,69.54
83063000AW0045,2.35,2.1,0.54,0.443,2.15,112,39,65.18,21.43,53.57
831080000D0383,2.5,1.45,0.384,0.653,1.24,1074,722,32.77,0.0,19.55
261560000B0480,1.4,1.15,0.389,0.539,1.34,2919,1580,45.87,0.0,25.45
830430000H0158,2.45,2.05,0.5,0.552,1.48,399,221,44.61,0.0,32.58
84072000CK0020,2.3,1.65,0.562,0.551,1.78,1007,364,63.85,34.36,43.79
840170000D0087,2.3,1.35,0.366,0.689,1.28,1339,912,31.89,1.12,21.66
26345000AV0004,2.3,1.4,0.526,0.531,2.91,1453,323,77.77,58.16,65.59
83097000AE0159,2.3,2.0,0.588,0.407,2.39,2047,520,74.6,37.52,58.13
13082000AS0139,2.3,1.95,0.503,0.426,18.72,1404,40,97.15,93.3,94.66
830260000D0523,,,,,,,,,,
840450000C0238,2.25,1.2,0.454,0.515,13.5,1242,70,94.36,89.05,92.59
26250000ZE0010,,,,,,,,,,
830850000E0064,1.55,2.0,0.509,0.431,1.72,1658,717,56.76,0.0,41.8
83096000AI0059,2.4,1.95,0.53,0.75,2.02,2569,852,66.84,55.78,50.53
840440000B0349,2.25,1.45,0.39,0.653,2.65,204,62,69.61,53.43,62.25
263770000B0339,2.65,1.35,0.382,0.708,3.07,1577,410,74.0,63.28,67.41
830910000B0417,2.35,2.1,0.604,0.49,1.4,997,420,57.87,14.04,28.39
841260000A0076,2.05,1.4,0.532,0.605,2.52,2713,777,71.36,52.64,60.34
84046000AM0004,2.0,1.65,0.556,0.449,1.55,6295,2828,55.08,0.03,35.6
840510000D0641,2.45,1.2,0.378,0.64,14.54,2559,119,95.35,92.73,93.12
13079000AL0089,2.4,1.75,0.424,0.284,38.96,2026,31,98.47,94.62,97.43
841500000C0050,2.4,1.4,0.539,0.485,1.85,1960,773,60.56,18.72,45.92
840610000B0192,2.0,1.4,0.354,0.747,1.26,2064,1327,35.71,13.91,20.88
841370000B0085,2.25,1.4,0.518,0.532,3.59,2048,401,80.42,63.18,72.17
840400000E0349,2.15,1.6,0.544,0.435,2.01,467,182,61.03,10.49,50.32
840560000A0852,2.3,1.35,0.452,0.444,11.18,805,55,93.17,84.6,91.06
07070000AK0042,2.4,2.0,0.55,0.376,11.88,1984,97,95.11,87.0,91.58
840470000A0141,1.95,1.25,0.507,0.496,1.73,1129,560,50.4,0.0,42.16
263800000D0648,2.0,1.55,0.564,0.538,1.43,601,313,47.92,3.16,30.28
83097000AR0077,2.5,1.95,0.508,0.772,1.49,898,461,48.66,33.52,32.74
840160000A1227,2.05,1.65,0.454,0.621,7.8,468,36,92.31,87.61,87.18
84031000AI0063,,,,,,,,,,
831480000A0023,1.5,1.65,0.457,0.437,1.63,3839,1688,56.03,0.0,38.81
84069000AR0281,2.35,1.65,0.518,0.417,3.68,2467,455,81.56,55.82,72.8
841270000E0850,2.25,1.4,0.544,0.508,3.77,58471,10530,81.99,64.54,73.46
13050000CK0064,2.35,1.95,0.607,0.503,1.95,2643,765,71.06,42.45,48.62
841430000A0141,2.35,1.65,0.571,0.506,2.14,2025,566,72.05,44.79,53.28
26367000AI0138,2.15,1.4,0.545,0.526,2.04,4995,1796,64.04,31.67,50.95
26345000AZ0364,2.1,1.4,0.534,0.521,2.52,4152,1169,71.84,45.93,60.28
840590000B0037,2.35,1.25,0.512,0.516,2.33,5903,1975,66.54,35.12,57.14
841220000B1432,2.35,1.35,0.407,0.591,4.12,396,81,79.55,65.4,75.76
831480000A0104,2.35,1.95,0.599,0.544,5.0,4208,428,89.83,81.3,80.01
84028000AD0094,2.35,1.4,0.516,0.475,4.1,1112,184,83.45,65.2,75.63
84041000AE0481,2.15,1.5,0.364,0.619,65.76,1381,13,99.06,98.48,98.48
830280000D0651,2.0,2.0,0.608,0.502,1.29,1582,756,52.21,4.8,22.38
26345000AN0579,2.2,1.4,0.492,0.638,2.63,5470,1479,72.96,57.62,61.94
830510000C0313,2.4,2.15,0.502,0.707,2.73,689,174,74.75,64.3,63.43
83063000BD0094,2.45,1.75,0.539,0.477,2.32,220,72,67.27,31.36,56.82
841500000G0524,2.3,1.4,0.515,0.524,1.7,251,119,52.59,9.56,41.04
13079000AH0255,2.1,2.05,0.606,0.519,1.83,721,233,67.68,37.73,45.21
831100000B0195,2.5,1.7,0.403,0.609,1.37,1803,1106,38.66,0.0,27.23
131150000E0268,,,,,,,,,,
831080000D0126,2.0,2.0,0.6,0.438,1.36,3014,1282,57.47,2.82,26.24
070700000B0255,,,,,,,,,,
841360000B0895,1.4,1.2,0.369,0.628,20.35,6348,177,97.21,95.56,95.09
830270000B0138,1.95,1.9,0.56,0.423,1.57,1774,758,57.27,0.0,36.25
83097000AK0249,2.0,1.95,0.582,0.449,1.52,917,377,58.89,8.4,34.13
840890000A0429,2.5,1.3,0.376,0.682,3.28,649,150,76.89,66.1,69.49
841220000A0312,1.9,1.3,0.359,0.481,28.89,1098,26,97.63,95.08,96.54
840870000B0089,2.15,1.6,0.57,0.551,1.33,1454,739,49.17,7.84,25.03
263770000B0104,2.25,1.35,0.515,0.451,2.2,3343,1165,65.15,22.7,54.5
830730000D0691,2.35,2.1,0.546,0.405,4.51,1304,151,88.42,71.4,77.84
840400000B0209,2.3,1.45,0.464,0.51,5.07,543,80,85.27,71.09,80.29
830260000F0922,2.45,2.0,0.51,0.697,2.71,1162,327,71.86,59.64,63.08
84028000AT0163,2.2,1.2,0.481,0.603,12.06,2063,129,93.75,89.63,91.71
26179000ZB0033,2.05,2.0,0.6,0.471,1.34,2803,1204,57.05,8.81,25.15
84082000AZ0004,2.3,0.95,0.221,0.667,48.78,1561,16,98.98,98.46,97.95
84032000AT0039,2.5,1.65,0.55,0.393,3.94,37254,5726,84.63,60.9,74.65
070700000B0910,2.5,2.15,0.572,0.302,2.5,6460,1708,73.56,12.41,59.98
072910000A0825,2.45,1.6,0.558,0.521,2.51,452,124,72.57,47.35,60.18
07228000AL0069,1.55,0.9,0.358,0.584,1.4,944,564,40.25,0.0,28.71
830310000H0498,2.15,2.05,0.562,0.402,3.6,1088,189,82.63,56.8,72.24
830450000B0323,2.45,1.85,0.416,0.8,9.37,384,28,92.71,90.89,89.32
26345000AN0010,2.3,1.4,0.384,0.721,2.4,951,326,65.72,52.47,58.36
07264000AL0042,2.2,1.35,0.528,0.5,1.55,4579,2309,49.57,0.0,35.38
261920000C0652,2.25,1.4,0.515,0.477,3.52,3628,733,79.8,57.66,71.61
841490000A0578,2.15,1.4,0.538,0.506,2.09,26669,8520,68.05,36.86,52.24
84122000AT0064,2.1,1.35,0.529,0.527,2.31,912,290,68.2,39.69,56.8
84141000AS0024,2.2,1.4,0.521,0.483,2.73,654,174,73.39,44.95,63.3
841500000H0404,1.45,1.1,0.2,0.636,168.09,1849,7,99.62,99.41,99.41
84008000AM0080,2.3,1.65,0.499,0.485,4.93,1168,157,86.56,72.26,79.71
84050000AR0346,2.05,1.65,0.569,0.537,2.34,1844,529,71.31,46.58,57.21
26324000AP0123,2.15,1.5,0.35,0.459,9.11,419,28,93.32,85.44,89.02
840870000O0678,2.1,1.65,0.583,0.573,2.78,2775,601,78.34,62.23,64.0
830500000H0294,2.5,1.95,0.549,0.476,5.78,1926,177,90.81,80.69,82.71
840940000E0659,2.2,1.4,0.486,0.617,2.87,258,71,72.48,55.43,65.12
840420000C0546,2.45,1.15,0.301,0.631,1.74,420,202,51.9,23.81,42.38
84046000AB0117,2.4,1.65,0.463,0.57,2.72,3880,1042,73.14,52.89,63.25
831080000F0405,2.0,2.0,0.605,0.497,1.2,4040,1941,51.96,3.24,16.34
83023000BZ0198,2.2,2.0,0.589,0.472,3.13,648,125,80.71,59.1,68.06
841460000B0223,2.45,1.4,0.528,0.402,2.03,4273,1593,62.72,7.3,50.76
840370000F0039,2.3,1.4,0.372,0.808,1.67,552,257,53.44,42.39,40.04
840390000F0111,2.1,1.5,0.514,0.709,2.05,371,156,57.95,40.7,51.21
840370000E1339,1.4,1.25,0.323,0.482,304.89,14025,27,99.81,99.6,99.67
841500000B0453,2.2,1.4,0.528,0.541,1.73,857,384,55.19,17.15,42.12
830350000C0514,2.15,1.6,0.468,0.52,1.63,275,143,48.0,0.0,38.55
841260000A0250,2.05,1.4,0.392,0.708,2.67,1245,357,71.33,59.52,62.49
840960000C0383,1.95,1.4,0.506,0.64,6.12,3932,403,89.75,83.98,83.65
840160000L2498,1.8,1.35,0.365,0.757,6.11,764,87,88.61,84.95,83.64
071520000A0532,1.6,1.3,0.452,0.546,1.46,390,212,45.64,0.51,31.54
830490000C0966,2.0,1.8,0.516,0.594,5.78,370,38,89.73,82.7,82.7
840370000C0453,2.4,1.45,0.509,0.463,6.06,1880,212,88.72,75.64,83.51
84122000AH0001,2.65,1.35,0.517,0.418,4.44,18735,2755,85.29,64.79,77.5
830450000E0293,2.45,1.95,0.595,0.393,1.78,762,275,63.91,8.14,43.7
840940000C0174,2.3,1.4,0.381,0.725,1.57,941,464,50.69,31.99,36.13
84041000AK0128,2.3,1.65,0.459,0.393,7.61,426,44,89.67,73.71,86.85
84149000AC0036,2.45,1.4,0.523,0.53,3.53,915,187,79.56,61.42,71.69
830450000D0053,2.2,1.85,0.497,0.463,13.84,1024,44,95.7,90.72,92.77
840450000C0326,2.4,1.35,0.414,0.632,2.16,524,191,63.55,42.37,53.63
830950000H0944,1.65,1.8,0.405,0.441,17.71,1222,41,96.64,92.39,94.35
830250000F0139,2.25,2.05,0.604,0.428,1.48,13771,5174,62.43,12.14,32.32
831000000A0448,2.0,1.95,0.591,0.488,1.47,450,196,56.44,10.67,32.0
841500000D0046,1.8,1.2,0.416,0.474,23.0,4714,148,96.86,93.38,95.65
830320000A0718,2.4,1.85,0.36,1.0,8.56,137,15,89.05,89.05,88.32
830350000A0928,2.1,2.0,0.6,0.511,1.29,1545,788,49.0,0.13,22.33
841500000E1133,2.05,1.2,0.455,0.554,11.39,1207,77,93.62,88.48,91.22
26377000AT0199,2.5,1.35,0.37,0.773,2.8,840,235,72.02,63.81,64.29
26054000AK0091,2.05,1.4,0.544,0.546,1.76,1312,547,58.31,23.63,43.06
840160000A1403,,,,,,,,,,
841330000C0281,2.45,1.35,0.528,0.421,1.93,1035,428,58.65,1.84,48.21
83096000AB0057,2.0,2.1,0.606,0.462,1.28,3827,1761,53.98,0.5,21.84
84088000AN0215,2.0,1.65,0.554,0.499,1.89,4320,1431,66.88,33.68,47.13
07264000AR0067,2.5,1.4,0.532,0.451,1.88,3097,1218,60.67,12.75,46.72
841500000B0076,2.3,1.4,0.543,0.509,2.37,2810,829,70.5,41.99,57.76
26220000AI0265,2.55,1.4,0.493,0.575,2.28,667,233,65.07,39.28,56.22
830270000B0076,2.3,2.05,0.608,0.43,2.16,7330,1971,73.11,37.49,53.6
073120000C0320,2.05,2.05,0.443,0.671,1.34,145,94,35.17,3.45,25.52
840560000A0527,,,,,,,,,,
830790000A2632,2.3,2.1,0.601,0.396,1.63,6609,2350,64.44,10.11,38.46
840300000D0983,2.2,1.65,0.439,0.634,4.2,1357,234,82.76,72.81,76.2
840390000A0303,1.9,1.35,0.369,0.634,10.93,1344,85,93.68,90.03,90.85
840220000B0678,2.5,1.35,0.466,0.481,4.54,159,26,83.65,66.04,77.99
83023000BR0005,2.05,2.15,0.536,0.463,28.72,3159,57,98.2,96.11,96.52
831000000D0408,2.0,2.0,0.606,0.491,1.27,2942,1358,53.84,5.95,21.55
830910000B0063,2.55,2.1,0.545,0.435,6.81,1104,74,93.3,84.6,85.33
840910000D0275,,,,,,,,,,
84004000AK0073,1.2,0.95,0.242,0.556,41.76,1545,25,98.38,97.09,97.61
841380000N0349,1.5,1.4,0.405,0.531,22.86,4001,104,97.4,95.1,95.63
830940000B0453,2.45,1.25,0.399,0.703,1.17,1369,988,27.83,0.0,14.17
840390000H2073,1.8,1.4,0.433,0.645,5.95,3580,411,88.52,82.21,83.18
840440000D1540,2.35,1.65,0.427,0.734,1.39,2513,1423,43.37,22.84,28.05
840420000D0393,2.6,1.2,0.346,0.369,89.97,2969,24,99.19,97.81,98.89
840390000A0398,,,,,,,,,,
84104000AH0211,2.4,1.35,0.485,0.521,6.79,1882,201,89.32,79.49,85.28
830320000E1335,2.4,1.9,0.48,0.347,21.11,1837,34,98.15,94.67,95.26
84138000AP0024,2.45,1.4,0.521,0.474,2.25,1007,342,66.04,28.4,55.61
840520000D0285,2.45,1.35,0.511,0.483,3.25,2144,505,76.45,51.21,69.26
830210000E0091,1.75,1.75,0.444,0.428,21.31,2579,71,97.25,93.56,95.31
830350000E0344,2.0,2.0,0.601,0.498,1.3,1248,637,48.96,0.0,22.84
830180000D0179,2.5,2.15,0.541,0.603,1.66,2031,914,55.0,25.36,39.59
263570000I0244,1.65,1.2,0.368,0.644,9.35,374,29,92.25,87.97,89.3
830910000A0529,2.45,1.85,0.529,0.308,6.89,1040,89,91.44,72.21,85.48
070130000C0635,1.95,1.35,0.517,0.515,1.74,563,266,52.75,8.17,42.45
83097000AN0075,2.4,1.9,0.592,0.505,1.86,769,243,68.4,37.45,46.16
073080000E0102,2.0,2.0,0.589,0.429,1.5,16139,6916,57.15,0.07,33.29
840440000A1209,2.45,1.65,0.572,0.468,1.72,1076,434,59.67,13.85,41.91
13050000BP0043,2.5,2.0,0.631,0.479,1.57,1687,587,65.2,27.39,36.16
840390000G0558,2.1,1.65,0.569,0.579,1.48,937,413,55.92,23.91,32.66
830850000E1147,2.0,1.5,0.537,0.45,1.62,19458,8682,55.38,0.87,38.13
84104000AE0057,2.0,1.4,0.516,0.62,5.53,1028,124,87.94,80.54,81.91
830830000C0868,2.5,2.15,0.598,0.445,1.84,191,65,65.97,23.56,45.55
84082000BH0239,2.15,1.6,0.559,0.5,1.53,222,106,52.25,4.5,34.68
841170000C0721,1.75,1.2,0.269,0.526,36.93,517,10,98.07,96.32,97.29
840290000D0859,2.5,1.4,0.535,0.442,1.96,304,122,59.87,9.21,49.01
261560000B0372,2.0,2.05,0.585,0.441,1.52,5474,2378,56.56,1.46,34.11
07102000AX0030,1.85,2.0,0.469,0.538,13.3,665,28,95.79,92.18,92.48
84029000AC0017,2.05,1.4,0.549,0.521,1.52,587,307,47.7,0.0,34.41
070150000C0262,1.75,1.3,0.469,0.515,1.44,1721,888,48.4,0.0,30.68
841300000B0040,2.45,1.25,0.5,0.517,7.48,3195,327,89.77,80.19,86.64
841090000C0331,1.35,0.9,0.247,0.706,96.39,1735,12,99.31,99.02,98.96
830910000C0288,2.45,2.15,0.616,0.441,1.32,4348,1662,61.78,13.27,24.1
840370000E0351,2.3,1.65,0.561,0.58,1.68,256,109,57.42,26.56,40.62
840390000F0968,,,,,,,,,,
841500000B0850,2.35,1.4,0.553,0.485,1.65,705,327,53.62,4.4,39.57
070150000A0591,1.8,1.6,0.492,0.464,1.65,385,179,53.51,0.0,39.22
26345000AP0448,2.45,1.3,0.521,0.559,2.84,324,90,72.22,50.31,64.81
841340000B0298,2.45,1.05,0.332,0.412,29.2,1343,33,97.54,94.04,96.57
840570000D0105,1.9,1.45,0.366,0.29,80.93,1133,9,99.21,97.26,98.76
840940000B0560,2.05,1.05,0.317,0.552,33.41,735,16,97.82,96.05,97.01
830320000D1479,2.5,1.65,0.409,0.746,8.52,6947,562,91.91,89.16,88.27
840700000C0820,2.5,1.4,0.506,0.567,2.41,332,110,66.87,41.57,58.43
841360000A0494,2.15,1.35,0.523,0.522,2.07,1254,447,64.35,31.66,51.75
83048000AY0037,2.0,1.3,0.531,0.493,1.66,6938,3454,50.22,0.0,39.58
13014000BW0031,,,,,,,,,,
830910000C0091,2.45,1.95,0.513,0.576,1.34,548,319,41.79,0.0,25.36
26071000ZH0073,1.55,1.55,0.458,0.438,1.35,13720,6011,56.19,0.0,25.69
261790000A1058,2.2,1.15,0.487,0.592,1.47,1301,757,41.81,1.77,31.74
840290000A1123,,,,,,,,,,
84072000BT0032,2.35,1.55,0.438,0.582,8.16,1788,149,91.67,85.68,87.75
07056000AC0173,2.05,1.1,0.329,0.641,1.32,676,443,34.47,0.0,23.96
26345000AK0327,2.1,1.4,0.366,0.702,1.85,1594,660,58.59,41.03,45.98
840940000C0006,2.25,1.4,0.52,0.43,2.13,11081,3901,64.8,18.09,53.02
831250000D1289,2.05,1.75,0.568,0.485,1.41,475,230,51.58,0.21,29.05
84012000AP0061,2.1,1.25,0.397,0.633,5.03,1217,169,86.11,78.06,80.12
830490000D2461,2.45,1.8,0.492,0.63,1.3,920,577,37.28,0.43,23.37
26345000BL0303,2.15,1.4,0.407,0.658,1.52,834,446,46.52,18.71,34.05
072910000B0045,2.4,1.65,0.552,0.41,2.26,17632,5033,71.46,30.41,55.69
13056000DS0177,2.4,2.05,0.617,0.425,1.48,986,401,59.33,4.36,32.66
841130000C0701,2.05,1.3,0.53,0.502,2.17,828,308,62.8,25.85,53.86
840940000D0127,2.1,1.2,0.46,0.548,12.02,1683,108,93.58,88.29,91.68
26345000AH0052,2.0,1.4,0.529,0.564,1.48,864,470,45.6,3.59,32.52
13079000AE0211,2.0,2.05,0.599,0.473,1.35,999,464,53.55,1.7,26.13
840970000B0308,2.15,1.4,0.515,0.468,3.77,15189,2699,82.23,62.06,73.44
83096000AC0191,2.4,2.15,0.568,0.473,2.14,289,86,70.24,37.02,53.29
84104000AH0397,2.1,1.4,0.384,0.802,2.19,3197,1085,66.06,57.68,54.33
840960000F0198,2.3,1.4,0.548,0.542,2.36,815,270,66.87,38.9,57.67
830910000E0158,2.1,2.15,0.601,0.446,1.38,1297,567,56.28,2.0,27.29
26038000ZI0165,2.0,1.6,0.565,0.495,1.39,1045,524,49.86,0.0,28.13
84091000AK0024,2.5,1.4,0.533,0.497,3.06,1784,448,74.89,49.44,67.32
830210000L0135,2.5,1.75,0.472,0.331,7.57,976,87,91.09,73.05,86.78
84137000AC0234,2.2,1.4,0.477,0.411,2.58,129,44,65.89,17.05,61.24
830570000D0548,2.45,1.95,0.553,0.553,4.09,1794,263,85.34,73.47,75.53
841340000D0292,2.45,1.4,0.531,0.451,1.77,211,88,58.29,7.58,43.6
070970000D0627,2.0,1.85,0.566,0.484,1.41,1682,815,51.55,0.0,29.19
13069000AV0424,2.1,2.0,0.602,0.47,2.49,11478,2607,77.29,51.68,59.87
84129000BH0026,,,,,,,,,,
26179000ZC0045,2.5,2.05,0.542,0.645,1.8,1767,682,61.4,40.12,44.54
841220000B0484,2.3,1.35,0.391,0.673,2.72,838,237,71.72,58.0,63.25
830460000E0314,,,,,,,,,,
841500000H0623,2.2,1.4,0.53,0.561,1.95,4711,1680,64.34,36.38,48.74
840370000C0310,1.85,1.65,0.46,0.768,2.81,494,129,73.89,65.99,64.37
840720000D0133,2.0,1.45,0.538,0.647,1.97,226,90,60.18,38.5,49.12
830570000B0015,2.5,2.1,0.511,0.505,6.87,1140,110,90.35,80.88,85.44
830720000G1184,2.45,2.0,0.611,0.558,3.17,673,125,81.43,66.72,68.5
13050000BE0122,2.5,1.75,0.445,0.482,26.91,5247,147,97.2,94.19,96.28
84012000AO0485,2.2,1.2,0.34,0.817,3.32,2739,597,78.2,73.31,69.88
840300000A1623,2.2,1.45,0.485,0.542,6.52,2101,213,89.86,81.29,84.67
830260000D0550,2.05,1.95,0.556,0.516,10.46,1517,79,94.79,89.91,90.44
840200000C1169,2.25,1.35,0.518,0.494,7.4,770,82,89.35,78.44,86.49
26345000AZ0114,2.15,1.4,0.54,0.525,1.64,1968,859,56.35,16.87,38.87
26345000AE0135,,,,,,,,,,
830690000C4884,2.0,2.1,0.594,0.429,1.43,17038,7088,58.4,3.01,30.02
